STRUCTURE,STRUCTURE_ID,ACTION,FREQ,FREQ_LABEL,REF_AREA,REF_AREA_LABEL,INDICATOR,INDICATOR_LABEL,SEX,SEX_LABEL,AGE,AGE_LABEL,URBANISATION,URBANISATION_LABEL,UNIT_MEASURE,UNIT_MEASURE_LABEL,COMP_BREAKDOWN_1,COMP_BREAKDOWN_1_LABEL,COMP_BREAKDOWN_2,COMP_BREAKDOWN_2_LABEL,COMP_BREAKDOWN_3,COMP_BREAKDOWN_3_LABEL,TIME_PERIOD,OBS_VALUE,DATABASE_ID,DATABASE_ID_LABEL,COMMENT_TS,UNIT_MULT,UNIT_MULT_LABEL,UNIT_TYPE,UNIT_TYPE_LABEL,TIME_FORMAT,TIME_FORMAT_LABEL,COMMENT_OBS,OBS_STATUS,OBS_STATUS_LABEL,OBS_CONF,OBS_CONF_LABEL
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,MAR,Morocco,UNICEF_DW_NT_ANT_HAZ_NE2,Height-for-age <-2 SD (stunting),_T,Total,Y0T4,under 5 years old,_T,Total,PT,Percentage,UNICEF_DW_CLUSTER_1,Cluster: Cluster 1,_Z,Not Applicable,_Z,Not Applicable,2011,14.9,UNICEF_DW,UNICEF Data Warehouse,Series Footnote: UNICEF/WHO/World Bank Joint Malnutrition Estimates Expanded Databases  May 2023 - Source Link:  https://data.unicef.org/topic/nutrition/malnutrition/ - Time Coverage:  1987-2019,0,Units,RATIO,Ratio,602,CCYY,Observation Footnote:  nan - Data Source:  Enquête nationale sur la population et la santé familiale (ENPSF) 2010-2011. Rabat  Royaume de Maroc  Ministère de la Santé  2012,RA,Reanalysed,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,MAR,Morocco,UNICEF_DW_NT_ANT_HAZ_NE2,Height-for-age <-2 SD (stunting),_T,Total,Y0T4,under 5 years old,_T,Total,PT,Percentage,UNICEF_DW_CLUSTER_1,Cluster: Cluster 1,_Z,Not Applicable,_Z,Not Applicable,2017,15.1,UNICEF_DW,UNICEF Data Warehouse,Series Footnote: UNICEF/WHO/World Bank Joint Malnutrition Estimates Expanded Databases  May 2023 - Source Link:  https://data.unicef.org/topic/nutrition/malnutrition/ - Time Coverage:  1987-2019,0,Units,RATIO,Ratio,602,CCYY,Observation Footnote:  nan - Data Source:  Enquête Nationale sur la Population et la Santé Familiale (ENPSF) -2017-2018,RA,Reanalysed,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,MAR,Morocco,UNICEF_DW_NT_ANT_HAZ_NE2,Height-for-age <-2 SD (stunting),_T,Total,Y0T4,under 5 years old,_T,Total,PT,Percentage,UNICEF_DW_CLUSTER_1,Cluster: Cluster 1,_Z,Not Applicable,_Z,Not Applicable,2019,14.2,UNICEF_DW,UNICEF Data Warehouse,Series Footnote: UNICEF/WHO/World Bank Joint Malnutrition Estimates Expanded Databases  May 2023 - Source Link:  https://data.unicef.org/topic/nutrition/malnutrition/ - Time Coverage:  1987-2019,0,Units,RATIO,Ratio,602,CCYY,Observation Footnote:  Reduced age range Age 0-5 months not covered  unadjusted for age - Data Source:  ENQUETE NATIONALE SUR LA NUTRITION (ENN 2019-2020),RP,Reported,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,MOZ,Mozambique,UNICEF_DW_NT_ANT_HAZ_NE2,Height-for-age <-2 SD (stunting),F,Female,Y0T4,under 5 years old,_T,Total,PT,Percentage,UNICEF_DW_CLUSTER_1,Cluster: Cluster 1,_Z,Not Applicable,_Z,Not Applicable,1997,39.8,UNICEF_DW,UNICEF Data Warehouse,Series Footnote: UNICEF/WHO/World Bank Joint Malnutrition Estimates Expanded Databases  May 2023 - Source Link:  https://data.unicef.org/topic/nutrition/malnutrition/ - Time Coverage:  1995-2020,0,Units,RATIO,Ratio,602,CCYY,Observation Footnote:  Reduced age range 0 to 35 months - Data Source:  Moçambique inquérito demográfico e de saude 1997. Demographic and Health Surveys. Instituto Nacional de Estatistica. Maputo  Moçambique  1998,RA,Reanalysed,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,MOZ,Mozambique,UNICEF_DW_NT_ANT_HAZ_NE2,Height-for-age <-2 SD (stunting),F,Female,Y0T4,under 5 years old,_T,Total,PT,Percentage,UNICEF_DW_CLUSTER_1,Cluster: Cluster 1,_Z,Not Applicable,_Z,Not Applicable,2001,47.2,UNICEF_DW,UNICEF Data Warehouse,Series Footnote: UNICEF/WHO/World Bank Joint Malnutrition Estimates Expanded Databases  May 2023 - Source Link:  https://data.unicef.org/topic/nutrition/malnutrition/ - Time Coverage:  1995-2020,0,Units,RATIO,Ratio,602,CCYY,Observation Footnote:  Height/length modality (standing/lying) was not collected - Data Source:  Questionario de indicadores basicos de bem-estar (QUIBB)  Relatorio final. Maputo  Moçambique  Instituto Nacional de Estadisticas  2001 ,RA,Reanalysed,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,MOZ,Mozambique,UNICEF_DW_NT_ANT_HAZ_NE2,Height-for-age <-2 SD (stunting),F,Female,Y0T4,under 5 years old,_T,Total,PT,Percentage,UNICEF_DW_CLUSTER_1,Cluster: Cluster 1,_Z,Not Applicable,_Z,Not Applicable,2003,44.5,UNICEF_DW,UNICEF Data Warehouse,Series Footnote: UNICEF/WHO/World Bank Joint Malnutrition Estimates Expanded Databases  May 2023 - Source Link:  https://data.unicef.org/topic/nutrition/malnutrition/ - Time Coverage:  1995-2020,0,Units,RATIO,Ratio,602,CCYY,Observation Footnote:  nan - Data Source:  Moçambique inquérito demográfico e de saúde 2003. Demographic and Health Surveys. Calverton  Maryland  USA  Instituto Nacional de Estatística  Ministério da Saúde and ORC Macro  2005,RA,Reanalysed,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,MOZ,Mozambique,UNICEF_DW_NT_ANT_HAZ_NE2,Height-for-age <-2 SD (stunting),F,Female,Y0T4,under 5 years old,_T,Total,PT,Percentage,UNICEF_DW_CLUSTER_1,Cluster: Cluster 1,_Z,Not Applicable,_Z,Not Applicable,2008,40.5,UNICEF_DW,UNICEF Data Warehouse,Series Footnote: UNICEF/WHO/World Bank Joint Malnutrition Estimates Expanded Databases  May 2023 - Source Link:  https://data.unicef.org/topic/nutrition/malnutrition/ - Time Coverage:  1995-2020,0,Units,RATIO,Ratio,602,CCYY,Observation Footnote:  nan - Data Source:  Mozambique multiple indicator cluster survey 2008 (MICS). Maputo  Mozambique  INE  2009,RA,Reanalysed,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,MOZ,Mozambique,UNICEF_DW_NT_ANT_HAZ_NE2,Height-for-age <-2 SD (stunting),F,Female,Y0T4,under 5 years old,_T,Total,PT,Percentage,UNICEF_DW_CLUSTER_1,Cluster: Cluster 1,_Z,Not Applicable,_Z,Not Applicable,2011,40.8,UNICEF_DW,UNICEF Data Warehouse,Series Footnote: UNICEF/WHO/World Bank Joint Malnutrition Estimates Expanded Databases  May 2023 - Source Link:  https://data.unicef.org/topic/nutrition/malnutrition/ - Time Coverage:  1995-2020,0,Units,RATIO,Ratio,602,CCYY,Observation Footnote:  nan - Data Source:  Moçambique inquérito demográfico e de Saúde 2011. Demographic and Health Surveys. Calverton  Maryland  USA  MISAU  INE e ICFI  2013 ,RA,Reanalysed,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,MOZ,Mozambique,UNICEF_DW_NT_ANT_HAZ_NE2,Height-for-age <-2 SD (stunting),F,Female,Y0T4,under 5 years old,_T,Total,PT,Percentage,UNICEF_DW_CLUSTER_1,Cluster: Cluster 1,_Z,Not Applicable,_Z,Not Applicable,2015,38.0,UNICEF_DW,UNICEF Data Warehouse,Series Footnote: UNICEF/WHO/World Bank Joint Malnutrition Estimates Expanded Databases  May 2023 - Source Link:  https://data.unicef.org/topic/nutrition/malnutrition/ - Time Coverage:  1995-2020,0,Units,RATIO,Ratio,602,CCYY,Observation Footnote:  nan - Data Source:  Relatório final do Inquérito ao Orçamento Familiar - IOF  2014/15,RA,Reanalysed,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,MOZ,Mozambique,UNICEF_DW_NT_ANT_HAZ_NE2,Height-for-age <-2 SD (stunting),F,Female,Y0T4,under 5 years old,_T,Total,PT,Percentage,UNICEF_DW_CLUSTER_1,Cluster: Cluster 1,_Z,Not Applicable,_Z,Not Applicable,2020,34.5,UNICEF_DW,UNICEF Data Warehouse,Series Footnote: UNICEF/WHO/World Bank Joint Malnutrition Estimates Expanded Databases  May 2023 - Source Link:  https://data.unicef.org/topic/nutrition/malnutrition/ - Time Coverage:  1995-2020,0,Units,RATIO,Ratio,602,CCYY,Observation Footnote:  nan - Data Source:  Relatório final do Inquérito ao Orçamento Familiar - IOF  2019/20,RA,Reanalysed,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,MOZ,Mozambique,UNICEF_DW_NT_ANT_HAZ_NE2,Height-for-age <-2 SD (stunting),M,Male,Y0T4,under 5 years old,_T,Total,PT,Percentage,UNICEF_DW_CLUSTER_1,Cluster: Cluster 1,_Z,Not Applicable,_Z,Not Applicable,1997,45.3,UNICEF_DW,UNICEF Data Warehouse,Series Footnote: UNICEF/WHO/World Bank Joint Malnutrition Estimates Expanded Databases  May 2023 - Source Link:  https://data.unicef.org/topic/nutrition/malnutrition/ - Time Coverage:  1995-2020,0,Units,RATIO,Ratio,602,CCYY,Observation Footnote:  Reduced age range 0 to 35 months - Data Source:  Moçambique inquérito demográfico e de saude 1997. Demographic and Health Surveys. Instituto Nacional de Estatistica. Maputo  Moçambique  1998,RA,Reanalysed,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,MOZ,Mozambique,UNICEF_DW_NT_ANT_HAZ_NE2,Height-for-age <-2 SD (stunting),M,Male,Y0T4,under 5 years old,_T,Total,PT,Percentage,UNICEF_DW_CLUSTER_1,Cluster: Cluster 1,_Z,Not Applicable,_Z,Not Applicable,2001,54.4,UNICEF_DW,UNICEF Data Warehouse,Series Footnote: UNICEF/WHO/World Bank Joint Malnutrition Estimates Expanded Databases  May 2023 - Source Link:  https://data.unicef.org/topic/nutrition/malnutrition/ - Time Coverage:  1995-2020,0,Units,RATIO,Ratio,602,CCYY,Observation Footnote:  Height/length modality (standing/lying) was not collected - Data Source:  Questionario de indicadores basicos de bem-estar (QUIBB)  Relatorio final. Maputo  Moçambique  Instituto Nacional de Estadisticas  2001 ,RA,Reanalysed,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,MOZ,Mozambique,UNICEF_DW_NT_ANT_HAZ_NE2,Height-for-age <-2 SD (stunting),M,Male,Y0T4,under 5 years old,_T,Total,PT,Percentage,UNICEF_DW_CLUSTER_1,Cluster: Cluster 1,_Z,Not Applicable,_Z,Not Applicable,2003,49.4,UNICEF_DW,UNICEF Data Warehouse,Series Footnote: UNICEF/WHO/World Bank Joint Malnutrition Estimates Expanded Databases  May 2023 - Source Link:  https://data.unicef.org/topic/nutrition/malnutrition/ - Time Coverage:  1995-2020,0,Units,RATIO,Ratio,602,CCYY,Observation Footnote:  nan - Data Source:  Moçambique inquérito demográfico e de saúde 2003. Demographic and Health Surveys. Calverton  Maryland  USA  Instituto Nacional de Estatística  Ministério da Saúde and ORC Macro  2005,RA,Reanalysed,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,MOZ,Mozambique,UNICEF_DW_NT_ANT_HAZ_NE2,Height-for-age <-2 SD (stunting),M,Male,Y0T4,under 5 years old,_T,Total,PT,Percentage,UNICEF_DW_CLUSTER_1,Cluster: Cluster 1,_Z,Not Applicable,_Z,Not Applicable,2008,46.7,UNICEF_DW,UNICEF Data Warehouse,Series Footnote: UNICEF/WHO/World Bank Joint Malnutrition Estimates Expanded Databases  May 2023 - Source Link:  https://data.unicef.org/topic/nutrition/malnutrition/ - Time Coverage:  1995-2020,0,Units,RATIO,Ratio,602,CCYY,Observation Footnote:  nan - Data Source:  Mozambique multiple indicator cluster survey 2008 (MICS). Maputo  Mozambique  INE  2009,RA,Reanalysed,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,MOZ,Mozambique,UNICEF_DW_NT_ANT_HAZ_NE2,Height-for-age <-2 SD (stunting),M,Male,Y0T4,under 5 years old,_T,Total,PT,Percentage,UNICEF_DW_CLUSTER_1,Cluster: Cluster 1,_Z,Not Applicable,_Z,Not Applicable,2011,45.1,UNICEF_DW,UNICEF Data Warehouse,Series Footnote: UNICEF/WHO/World Bank Joint Malnutrition Estimates Expanded Databases  May 2023 - Source Link:  https://data.unicef.org/topic/nutrition/malnutrition/ - Time Coverage:  1995-2020,0,Units,RATIO,Ratio,602,CCYY,Observation Footnote:  nan - Data Source:  Moçambique inquérito demográfico e de Saúde 2011. Demographic and Health Surveys. Calverton  Maryland  USA  MISAU  INE e ICFI  2013 ,RA,Reanalysed,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,MOZ,Mozambique,UNICEF_DW_NT_ANT_HAZ_NE2,Height-for-age <-2 SD (stunting),M,Male,Y0T4,under 5 years old,_T,Total,PT,Percentage,UNICEF_DW_CLUSTER_1,Cluster: Cluster 1,_Z,Not Applicable,_Z,Not Applicable,2015,46.8,UNICEF_DW,UNICEF Data Warehouse,Series Footnote: UNICEF/WHO/World Bank Joint Malnutrition Estimates Expanded Databases  May 2023 - Source Link:  https://data.unicef.org/topic/nutrition/malnutrition/ - Time Coverage:  1995-2020,0,Units,RATIO,Ratio,602,CCYY,Observation Footnote:  nan - Data Source:  Relatório final do Inquérito ao Orçamento Familiar - IOF  2014/15,RA,Reanalysed,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,MOZ,Mozambique,UNICEF_DW_NT_ANT_HAZ_NE2,Height-for-age <-2 SD (stunting),M,Male,Y0T4,under 5 years old,_T,Total,PT,Percentage,UNICEF_DW_CLUSTER_1,Cluster: Cluster 1,_Z,Not Applicable,_Z,Not Applicable,2020,40.5,UNICEF_DW,UNICEF Data Warehouse,Series Footnote: UNICEF/WHO/World Bank Joint Malnutrition Estimates Expanded Databases  May 2023 - Source Link:  https://data.unicef.org/topic/nutrition/malnutrition/ - Time Coverage:  1995-2020,0,Units,RATIO,Ratio,602,CCYY,Observation Footnote:  nan - Data Source:  Relatório final do Inquérito ao Orçamento Familiar - IOF  2019/20,RA,Reanalysed,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,MOZ,Mozambique,UNICEF_DW_NT_ANT_HAZ_NE2,Height-for-age <-2 SD (stunting),_T,Total,Y0T4,under 5 years old,_T,Total,PT,Percentage,UNICEF_DW_CLUSTER_1,Cluster: Cluster 1,_Z,Not Applicable,_Z,Not Applicable,1995,59.9,UNICEF_DW,UNICEF Data Warehouse,Series Footnote: UNICEF/WHO/World Bank Joint Malnutrition Estimates Expanded Databases  May 2023 - Source Link:  https://data.unicef.org/topic/nutrition/malnutrition/ - Time Coverage:  1995-2020,0,Units,RATIO,Ratio,602,CCYY,Observation Footnote:  Converted estimate - Data Source:  Multiple indicator cluster survey Mozambique - 1995. MICS Surveys. Ministry of Planning and Finance. Maputo  Mozambique  1996,AD,Adjusted,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,MOZ,Mozambique,UNICEF_DW_NT_ANT_HAZ_NE2,Height-for-age <-2 SD (stunting),_T,Total,Y0T4,under 5 years old,_T,Total,PT,Percentage,UNICEF_DW_CLUSTER_1,Cluster: Cluster 1,_Z,Not Applicable,_Z,Not Applicable,1997,42.6,UNICEF_DW,UNICEF Data Warehouse,Series Footnote: UNICEF/WHO/World Bank Joint Malnutrition Estimates Expanded Databases  May 2023 - Source Link:  https://data.unicef.org/topic/nutrition/malnutrition/ - Time Coverage:  1995-2020,0,Units,RATIO,Ratio,602,CCYY,Observation Footnote:  Reduced age range 0 to 35 months - Data Source:  Moçambique inquérito demográfico e de saude 1997. Demographic and Health Surveys. Instituto Nacional de Estatistica. Maputo  Moçambique  1998,RA,Reanalysed,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,MOZ,Mozambique,UNICEF_DW_NT_ANT_HAZ_NE2,Height-for-age <-2 SD (stunting),_T,Total,Y0T4,under 5 years old,_T,Total,PT,Percentage,UNICEF_DW_CLUSTER_1,Cluster: Cluster 1,_Z,Not Applicable,_Z,Not Applicable,2001,50.7,UNICEF_DW,UNICEF Data Warehouse,Series Footnote: UNICEF/WHO/World Bank Joint Malnutrition Estimates Expanded Databases  May 2023 - Source Link:  https://data.unicef.org/topic/nutrition/malnutrition/ - Time Coverage:  1995-2020,0,Units,RATIO,Ratio,602,CCYY,Observation Footnote:  Height/length modality (standing/lying) was not collected - Data Source:  Questionario de indicadores basicos de bem-estar (QUIBB)  Relatorio final. Maputo  Moçambique  Instituto Nacional de Estadisticas  2001 ,RA,Reanalysed,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,MOZ,Mozambique,UNICEF_DW_NT_ANT_HAZ_NE2,Height-for-age <-2 SD (stunting),_T,Total,Y0T4,under 5 years old,_T,Total,PT,Percentage,UNICEF_DW_CLUSTER_1,Cluster: Cluster 1,_Z,Not Applicable,_Z,Not Applicable,2003,46.9,UNICEF_DW,UNICEF Data Warehouse,Series Footnote: UNICEF/WHO/World Bank Joint Malnutrition Estimates Expanded Databases  May 2023 - Source Link:  https://data.unicef.org/topic/nutrition/malnutrition/ - Time Coverage:  1995-2020,0,Units,RATIO,Ratio,602,CCYY,Observation Footnote:  nan - Data Source:  Moçambique inquérito demográfico e de saúde 2003. Demographic and Health Surveys. Calverton  Maryland  USA  Instituto Nacional de Estatística  Ministério da Saúde and ORC Macro  2005,RA,Reanalysed,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,MOZ,Mozambique,UNICEF_DW_NT_ANT_HAZ_NE2,Height-for-age <-2 SD (stunting),_T,Total,Y0T4,under 5 years old,_T,Total,PT,Percentage,UNICEF_DW_CLUSTER_1,Cluster: Cluster 1,_Z,Not Applicable,_Z,Not Applicable,2008,43.5,UNICEF_DW,UNICEF Data Warehouse,Series Footnote: UNICEF/WHO/World Bank Joint Malnutrition Estimates Expanded Databases  May 2023 - Source Link:  https://data.unicef.org/topic/nutrition/malnutrition/ - Time Coverage:  1995-2020,0,Units,RATIO,Ratio,602,CCYY,Observation Footnote:  nan - Data Source:  Mozambique multiple indicator cluster survey 2008 (MICS). Maputo  Mozambique  INE  2009,RA,Reanalysed,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,MOZ,Mozambique,UNICEF_DW_NT_ANT_HAZ_NE2,Height-for-age <-2 SD (stunting),_T,Total,Y0T4,under 5 years old,_T,Total,PT,Percentage,UNICEF_DW_CLUSTER_1,Cluster: Cluster 1,_Z,Not Applicable,_Z,Not Applicable,2011,42.9,UNICEF_DW,UNICEF Data Warehouse,Series Footnote: UNICEF/WHO/World Bank Joint Malnutrition Estimates Expanded Databases  May 2023 - Source Link:  https://data.unicef.org/topic/nutrition/malnutrition/ - Time Coverage:  1995-2020,0,Units,RATIO,Ratio,602,CCYY,Observation Footnote:  nan - Data Source:  Moçambique inquérito demográfico e de Saúde 2011. Demographic and Health Surveys. Calverton  Maryland  USA  MISAU  INE e ICFI  2013 ,RA,Reanalysed,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,MOZ,Mozambique,UNICEF_DW_NT_ANT_HAZ_NE2,Height-for-age <-2 SD (stunting),_T,Total,Y0T4,under 5 years old,_T,Total,PT,Percentage,UNICEF_DW_CLUSTER_1,Cluster: Cluster 1,_Z,Not Applicable,_Z,Not Applicable,2015,42.3,UNICEF_DW,UNICEF Data Warehouse,Series Footnote: UNICEF/WHO/World Bank Joint Malnutrition Estimates Expanded Databases  May 2023 - Source Link:  https://data.unicef.org/topic/nutrition/malnutrition/ - Time Coverage:  1995-2020,0,Units,RATIO,Ratio,602,CCYY,Observation Footnote:  nan - Data Source:  Relatório final do Inquérito ao Orçamento Familiar - IOF  2014/15,RA,Reanalysed,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,MOZ,Mozambique,UNICEF_DW_NT_ANT_HAZ_NE2,Height-for-age <-2 SD (stunting),_T,Total,Y0T4,under 5 years old,_T,Total,PT,Percentage,UNICEF_DW_CLUSTER_1,Cluster: Cluster 1,_Z,Not Applicable,_Z,Not Applicable,2020,37.5,UNICEF_DW,UNICEF Data Warehouse,Series Footnote: UNICEF/WHO/World Bank Joint Malnutrition Estimates Expanded Databases  May 2023 - Source Link:  https://data.unicef.org/topic/nutrition/malnutrition/ - Time Coverage:  1995-2020,0,Units,RATIO,Ratio,602,CCYY,Observation Footnote:  nan - Data Source:  Relatório final do Inquérito ao Orçamento Familiar - IOF  2019/20,RA,Reanalysed,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,MMR,Myanmar,UNICEF_DW_NT_ANT_HAZ_NE2,Height-for-age <-2 SD (stunting),F,Female,Y0T4,under 5 years old,_T,Total,PT,Percentage,UNICEF_DW_CLUSTER_1,Cluster: Cluster 1,_Z,Not Applicable,_Z,Not Applicable,2000,39.6,UNICEF_DW,UNICEF Data Warehouse,Series Footnote: UNICEF/WHO/World Bank Joint Malnutrition Estimates Expanded Databases  May 2023 - Source Link:  https://data.unicef.org/topic/nutrition/malnutrition/ - Time Coverage:  1991-2018,0,Units,RATIO,Ratio,602,CCYY,Observation Footnote:  Height/length modality (standing/lying) was not collected - Data Source:  Union of Myanmar monitoring national programme of action goals though multiple indicator cluster survey 2000. Yangon  Myanmar  2001,RA,Reanalysed,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,MMR,Myanmar,UNICEF_DW_NT_ANT_HAZ_NE2,Height-for-age <-2 SD (stunting),F,Female,Y0T4,under 5 years old,_T,Total,PT,Percentage,UNICEF_DW_CLUSTER_1,Cluster: Cluster 1,_Z,Not Applicable,_Z,Not Applicable,2003,42.0,UNICEF_DW,UNICEF Data Warehouse,Series Footnote: UNICEF/WHO/World Bank Joint Malnutrition Estimates Expanded Databases  May 2023 - Source Link:  https://data.unicef.org/topic/nutrition/malnutrition/ - Time Coverage:  1991-2018,0,Units,RATIO,Ratio,602,CCYY,Observation Footnote:  Height/length modality (standing/lying) was not collected - Data Source:  Multiple indicator cluster survey 2003 (MICS). Yangon  Myanmar  2004,RA,Reanalysed,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,MMR,Myanmar,UNICEF_DW_NT_ANT_HAZ_NE2,Height-for-age <-2 SD (stunting),F,Female,Y0T4,under 5 years old,_T,Total,PT,Percentage,UNICEF_DW_CLUSTER_1,Cluster: Cluster 1,_Z,Not Applicable,_Z,Not Applicable,2009,33.4,UNICEF_DW,UNICEF Data Warehouse,Series Footnote: UNICEF/WHO/World Bank Joint Malnutrition Estimates Expanded Databases  May 2023 - Source Link:  https://data.unicef.org/topic/nutrition/malnutrition/ - Time Coverage:  1991-2018,0,Units,RATIO,Ratio,602,CCYY,Observation Footnote:  nan - Data Source:  Myanmar multiple indicator cluster survey 2009 - 2010  Final Report (MICS3). Nay Pyi Taw  Myanmar  Ministry of National Planning and Economic Development and Ministry of Health  2011.,RP,Reported,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,MMR,Myanmar,UNICEF_DW_NT_ANT_HAZ_NE2,Height-for-age <-2 SD (stunting),F,Female,Y0T4,under 5 years old,_T,Total,PT,Percentage,UNICEF_DW_CLUSTER_1,Cluster: Cluster 1,_Z,Not Applicable,_Z,Not Applicable,2016,27.5,UNICEF_DW,UNICEF Data Warehouse,Series Footnote: UNICEF/WHO/World Bank Joint Malnutrition Estimates Expanded Databases  May 2023 - Source Link:  https://data.unicef.org/topic/nutrition/malnutrition/ - Time Coverage:  1991-2018,0,Units,RATIO,Ratio,602,CCYY,Observation Footnote:  nan - Data Source:  Myanmar Demographic and Health Survey 2015-16  Final Report. 2016,RA,Reanalysed,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,MMR,Myanmar,UNICEF_DW_NT_ANT_HAZ_NE2,Height-for-age <-2 SD (stunting),F,Female,Y0T4,under 5 years old,_T,Total,PT,Percentage,UNICEF_DW_CLUSTER_1,Cluster: Cluster 1,_Z,Not Applicable,_Z,Not Applicable,2018,26.8,UNICEF_DW,UNICEF Data Warehouse,Series Footnote: UNICEF/WHO/World Bank Joint Malnutrition Estimates Expanded Databases  May 2023 - Source Link:  https://data.unicef.org/topic/nutrition/malnutrition/ - Time Coverage:  1991-2018,0,Units,RATIO,Ratio,602,CCYY,Observation Footnote:  Reduced age range Age 0-5 months not covered  unadjusted - Data Source:  Myanmar Micronutrient and Food Consumption Survey (MMFCS) 2017-2018,RP,Reported,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,MMR,Myanmar,UNICEF_DW_NT_ANT_HAZ_NE2,Height-for-age <-2 SD (stunting),M,Male,Y0T4,under 5 years old,_T,Total,PT,Percentage,UNICEF_DW_CLUSTER_1,Cluster: Cluster 1,_Z,Not Applicable,_Z,Not Applicable,2000,42.0,UNICEF_DW,UNICEF Data Warehouse,Series Footnote: UNICEF/WHO/World Bank Joint Malnutrition Estimates Expanded Databases  May 2023 - Source Link:  https://data.unicef.org/topic/nutrition/malnutrition/ - Time Coverage:  1991-2018,0,Units,RATIO,Ratio,602,CCYY,Observation Footnote:  Height/length modality (standing/lying) was not collected - Data Source:  Union of Myanmar monitoring national programme of action goals though multiple indicator cluster survey 2000. Yangon  Myanmar  2001,RA,Reanalysed,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,MMR,Myanmar,UNICEF_DW_NT_ANT_HAZ_NE2,Height-for-age <-2 SD (stunting),M,Male,Y0T4,under 5 years old,_T,Total,PT,Percentage,UNICEF_DW_CLUSTER_1,Cluster: Cluster 1,_Z,Not Applicable,_Z,Not Applicable,2003,43.4,UNICEF_DW,UNICEF Data Warehouse,Series Footnote: UNICEF/WHO/World Bank Joint Malnutrition Estimates Expanded Databases  May 2023 - Source Link:  https://data.unicef.org/topic/nutrition/malnutrition/ - Time Coverage:  1991-2018,0,Units,RATIO,Ratio,602,CCYY,Observation Footnote:  Height/length modality (standing/lying) was not collected - Data Source:  Multiple indicator cluster survey 2003 (MICS). Yangon  Myanmar  2004,RA,Reanalysed,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,MMR,Myanmar,UNICEF_DW_NT_ANT_HAZ_NE2,Height-for-age <-2 SD (stunting),M,Male,Y0T4,under 5 years old,_T,Total,PT,Percentage,UNICEF_DW_CLUSTER_1,Cluster: Cluster 1,_Z,Not Applicable,_Z,Not Applicable,2009,36.7,UNICEF_DW,UNICEF Data Warehouse,Series Footnote: UNICEF/WHO/World Bank Joint Malnutrition Estimates Expanded Databases  May 2023 - Source Link:  https://data.unicef.org/topic/nutrition/malnutrition/ - Time Coverage:  1991-2018,0,Units,RATIO,Ratio,602,CCYY,Observation Footnote:  nan - Data Source:  Myanmar multiple indicator cluster survey 2009 - 2010  Final Report (MICS3). Nay Pyi Taw  Myanmar  Ministry of National Planning and Economic Development and Ministry of Health  2011.,RP,Reported,PU,Public
